Amount,Amount Paid To,Label,ToD,Date,Month,Year,Time,Mode,Notes
₹492.02,ZEPTO,Grocery,Evening,15/06/2024,June,2024,4:22 pm,Debit,"Paid ₹492.02 to ZEPTO using Bank Account XXXXXX7517 Jun 15, 2024, 4:22:57 PM GMT+05:30"
₹69.00,Burfi Ghar Kondapur 1,Food,Afternoon,15/06/2024,June,2024,3:17 pm,Debit,"Paid ₹69.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Jun 15, 2024, 3:17:52 PM GMT+05:30"
₹500.00,INDMONEY PRIVATE LIMITED,,Night,08/06/2024,June,2024,9:54 pm,Debit,"Paid ₹500.00 to INDMONEY PRIVATE LIMITED using Bank Account XXXXXX7517 Jun 8, 2024, 9:54:10 PM GMT+05:30"
₹1.00,Setu BrokenTusk Technologies,,Night,08/06/2024,June,2024,9:49 pm,Debit,"Paid ₹1.00 to Setu BrokenTusk Technologies using Bank Account XXXXXX7517 Jun 8, 2024, 9:49:16 PM GMT+05:30"
₹1.00,Setu BrokenTusk Technologies,,Night,08/06/2024,June,2024,9:47 pm,Debit,"Paid ₹1.00 to Setu BrokenTusk Technologies using Bank Account XXXXXX7517 Jun 8, 2024, 9:47:58 PM GMT+05:30"
₹495.00,Bundl Technologies pvt Ltd,Food,Night,08/06/2024,June,2024,8:02 pm,Debit,"Paid ₹495.00 to Bundl Technologies pvt Ltd using Bank Account XXXXXX7517 Jun 8, 2024, 8:02:56 PM GMT+05:30"
"₹1,588.10",HM HENNES MAURITZ RETAIL PRIVATE LIMITED,Shopping,Afternoon,07/06/2024,June,2024,1:51 pm,Debit,"Paid ₹1588.10 to HM HENNES MAURITZ RETAIL PRIVATE LIMITED using Bank Account XXXXXX7517 Jun 7, 2024, 1:51:50 PM GMT+05:30"
"₹1,588.10",,,Afternoon,07/06/2024,June,2024,1:51 pm,,"Paid ₹1588.10 to HM HENNES MAURITZ RETAIL PRIVATE LIMITED Jun 7, 2024, 1:51:11 PM GMT+05:30"
₹499.00,Google Play,,Night,06/06/2024,June,2024,9:37 pm,Debit,"Paid ₹499.00 to Google Play using Bank Account XXXXXX7517 Jun 6, 2024, 9:37:36 PM GMT+05:30"
₹628.00,HM HENNES MAURITZ RETAIL PRIVATE LIMITED,Shopping,Night,06/06/2024,June,2024,7:58 pm,Debit,"Paid ₹628.00 to HM HENNES MAURITZ RETAIL PRIVATE LIMITED using Bank Account XXXXXX7517 Jun 6, 2024, 7:58:52 PM GMT+05:30"
₹646.00,Southern Power Telangana (TGSPDCL) - Bill Payment,,Morning,05/06/2024,June,2024,8:37 am,Debit,"Paid ₹646.00 to Southern Power Telangana (TGSPDCL) - Bill Payment using Bank Account XXXXXX7517 Jun 5, 2024, 8:37:34 AM GMT+05:30"
₹140.00,TS34 TA 0141,,Morning,02/06/2024,June,2024,5:59 am,Debit,"Paid ₹140.00 to TS34 TA 0141 using Bank Account XXXXXX7517 Jun 2, 2024, 5:59:33 AM GMT+05:30"
₹220.00,,,Night,02/06/2024,June,2024,1:18 am,Debit,"Paid ₹220.00 using Bank Account XXXXXX7517 Jun 2, 2024, 1:18:16 AM GMT+05:30"
"₹3,300.00",,,Night,01/06/2024,June,2024,11:43 pm,Debit,"Sent ₹3300.00 using Bank Account XXXXXX7517 Jun 1, 2024, 11:43:31 PM GMT+05:30"
₹120.00,,,Night,01/06/2024,June,2024,7:24 pm,Debit,"Sent ₹120.00 using Bank Account XXXXXX7517 Jun 1, 2024, 7:24:16 PM GMT+05:30"
"₹9,900.00",,Received,Night,01/06/2024,June,2024,7:06 pm,,"Received ₹9900.00 Jun 1, 2024, 7:06:29 PM GMT+05:30"
₹180.00,CHARMINAR BIRYANI,,Evening,26/05/2024,May,2024,5:48 pm,Debit,"Paid ₹180.00 to CHARMINAR BIRYANI using Bank Account XXXXXX7517 May 26, 2024, 5:48:25 PM GMT+05:30"
₹110.00,SAUDHANSHA FOODS PRI,Food,Night,25/05/2024,May,2024,7:11 pm,Debit,"Paid ₹110.00 to SAUDHANSHA FOODS PRI using Bank Account XXXXXX7517 May 25, 2024, 7:11:59 PM GMT+05:30"
₹30.00,Vj77 Raghavendra Colony,,Night,25/05/2024,May,2024,7:10 pm,Debit,"Paid ₹30.00 to Vj77 Raghavendra Colony using Bank Account XXXXXX7517 May 25, 2024, 7:10:36 PM GMT+05:30"
₹63.00,,,Evening,22/05/2024,May,2024,5:56 pm,Debit,"Sent ₹63.00 using Bank Account XXXXXX7517 May 22, 2024, 5:56:50 PM GMT+05:30"
₹62.75,,,Evening,22/05/2024,May,2024,5:56 pm,Debit,"Sent ₹62.75 using Bank Account XXXXXX7517 May 22, 2024, 5:56:08 PM GMT+05:30"
₹140.00,CHARMINAR BIRYANI,,Night,21/05/2024,May,2024,8:58 pm,Debit,"Paid ₹140.00 to CHARMINAR BIRYANI using Bank Account XXXXXX7517 May 21, 2024, 8:58:12 PM GMT+05:30"
₹167.95,VIJETHA SUPERMARKETS PVT LTD,Grocery,Night,21/05/2024,May,2024,8:26 pm,Debit,"Paid ₹167.95 to VIJETHA SUPERMARKETS PVT LTD using Bank Account XXXXXX7517 May 21, 2024, 8:26:01 PM GMT+05:30"
₹120.00,YouTube,,Morning,21/05/2024,May,2024,10:48 am,Debit,"Paid ₹120.00 to YouTube using Bank Account XXXXXX7517 May 21, 2024, 10:48:47 AM GMT+05:30"
₹808.00,,,Night,19/05/2024,May,2024,8:52 pm,Debit,"Sent ₹808.00 using Bank Account XXXXXX7517 May 19, 2024, 8:52:15 PM GMT+05:30"
₹50.00,Burfi Ghar Kondapur 1,Food,Night,19/05/2024,May,2024,7:40 pm,Debit,"Paid ₹50.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 May 19, 2024, 7:40:42 PM GMT+05:30"
₹92.00,Burfi Ghar Kondapur 1,Food,Morning,18/05/2024,May,2024,11:28 am,Debit,"Paid ₹92.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 May 18, 2024, 11:28:56 AM GMT+05:30"
₹192.00,,,Morning,18/05/2024,May,2024,11:28 am,,"Paid ₹192.00 to Burfi Ghar Kondapur 1 May 18, 2024, 11:28:41 AM GMT+05:30"
₹119.00,Google Play,,Evening,17/05/2024,May,2024,6:08 pm,Debit,"Paid ₹119.00 to Google Play using Bank Account XXXXXX7517 May 17, 2024, 6:08:55 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,17/05/2024,May,2024,3:13 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 May 17, 2024, 3:13:29 PM GMT+05:30"
₹398.32,Tata 1mg Healthcare Solutions Private Limited,Pharmacy,Morning,17/05/2024,May,2024,7:34 am,Debit,"Paid ₹398.32 to Tata 1mg Healthcare Solutions Private Limited using Bank Account XXXXXX7517 May 17, 2024, 7:34:59 AM GMT+05:30"
₹29.00,Google Play,,Night,15/05/2024,May,2024,8:33 pm,Debit,"Paid ₹29.00 to Google Play using Bank Account XXXXXX7517 May 15, 2024, 8:33:11 PM GMT+05:30"
"₹1,113.00",Nykaa Eretail Pvt Ltd,,Afternoon,15/05/2024,May,2024,3:05 pm,Debit,"Paid ₹1113.00 to Nykaa Eretail Pvt Ltd using Bank Account XXXXXX7517 May 15, 2024, 3:05:59 PM GMT+05:30"
₹110.00,SAUDHANSHA FOODS PRI,Food,Evening,12/05/2024,May,2024,6:47 pm,Debit,"Paid ₹110.00 to SAUDHANSHA FOODS PRI using Bank Account XXXXXX7517 May 12, 2024, 6:47:04 PM GMT+05:30"
₹324.00,Vj77 Raghavendra Colony,,Evening,12/05/2024,May,2024,6:35 pm,Debit,"Paid ₹324.00 to Vj77 Raghavendra Colony using Bank Account XXXXXX7517 May 12, 2024, 6:35:14 PM GMT+05:30"
₹468.00,Swiggy,Food,Night,11/05/2024,May,2024,7:38 pm,Debit,"Paid ₹468.00 to Swiggy using Bank Account XXXXXX7517 May 11, 2024, 7:38:12 PM GMT+05:30"
₹97.00,Burfi Ghar Kondapur 1,Food,Afternoon,11/05/2024,May,2024,12:12 pm,Debit,"Paid ₹97.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 May 11, 2024, 12:12:43 PM GMT+05:30"
₹10.00,Burfi Ghar Kondapur 2,Food,Night,06/05/2024,May,2024,9:18 pm,Debit,"Paid ₹10.00 to Burfi Ghar Kondapur 2 using Bank Account XXXXXX7517 May 6, 2024, 9:18:35 PM GMT+05:30"
₹22.00,Burfi Ghar Kondapur 2,Food,Night,06/05/2024,May,2024,9:11 pm,Debit,"Paid ₹22.00 to Burfi Ghar Kondapur 2 using Bank Account XXXXXX7517 May 6, 2024, 9:11:50 PM GMT+05:30"
₹22.00,Burfi Ghar Kondapur 2,Food,Night,06/05/2024,May,2024,9:05 pm,Debit,"Paid ₹22.00 to Burfi Ghar Kondapur 2 using Bank Account XXXXXX7517 May 6, 2024, 9:05:48 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,06/05/2024,May,2024,3:52 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 May 6, 2024, 3:52:31 PM GMT+05:30"
₹311.00,Swiggy,Food,Afternoon,05/05/2024,May,2024,1:11 pm,Debit,"Paid ₹311.00 to Swiggy using Bank Account XXXXXX7517 May 5, 2024, 1:11:31 PM GMT+05:30"
₹65.00,Vj72 Botanical Garden Raod,,Night,04/05/2024,May,2024,8:51 pm,Debit,"Paid ₹65.00 to Vj72 Botanical Garden Raod using Bank Account XXXXXX7517 May 4, 2024, 8:51:52 PM GMT+05:30"
₹858.00,Southern Power Telangana (TSSPDCL) - Bill Payment,Bills,Afternoon,04/05/2024,May,2024,2:49 pm,Debit,"Paid ₹858.00 to Southern Power Telangana (TSSPDCL) - Bill Payment using Bank Account XXXXXX7517 May 4, 2024, 2:49:53 PM GMT+05:30"
₹140.00,CHARMINAR BIRYANI,,Afternoon,04/05/2024,May,2024,1:52 pm,Debit,"Paid ₹140.00 to CHARMINAR BIRYANI using Bank Account XXXXXX7517 May 4, 2024, 1:52:59 PM GMT+05:30"
₹571.00,Chandigarh Dhaba,Food,Night,03/05/2024,May,2024,8:38 pm,Debit,"Paid ₹571.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 May 3, 2024, 8:38:38 PM GMT+05:30"
₹781.00,Swiggy,Food,Morning,03/05/2024,May,2024,11:45 am,Debit,"Paid ₹781.00 to Swiggy using Bank Account XXXXXX7517 May 3, 2024, 11:45:33 AM GMT+05:30"
₹799.00,HENNES N MAURITZ,,Night,02/05/2024,May,2024,7:55 pm,Debit,"Paid ₹799.00 to HENNES N MAURITZ using Bank Account XXXXXX7517 May 2, 2024, 7:55:42 PM GMT+05:30"
₹386.00,POLISETTY KALA RANJITH KUMAR,,Night,28/04/2024,April,2024,9:01 pm,Debit,"Paid ₹386.00 to POLISETTY KALA RANJITH KUMAR using Bank Account XXXXXX7517 Apr 28, 2024, 9:01:03 PM GMT+05:30"
"₹1,284.00",Concu Banjara Hills,,Night,28/04/2024,April,2024,8:30 pm,Debit,"Paid ₹1284.00 to Concu Banjara Hills using Bank Account XXXXXX7517 Apr 28, 2024, 8:30:15 PM GMT+05:30"
₹392.00,,,Night,28/04/2024,April,2024,7:43 pm,Debit,"Paid ₹392.00 using Bank Account XXXXXX7517 Apr 28, 2024, 7:43:47 PM GMT+05:30"
₹20.00,Sampath K,,Morning,28/04/2024,April,2024,11:40 am,Debit,"Paid ₹20.00 to Sampath K using Bank Account XXXXXX7517 Apr 28, 2024, 11:40:34 AM GMT+05:30"
₹50.00,Sri Subham Food Court,Food,Morning,28/04/2024,April,2024,11:35 am,Debit,"Paid ₹50.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Apr 28, 2024, 11:35:23 AM GMT+05:30"
₹150.00,Rama Foods,Food,Night,27/04/2024,April,2024,7:50 pm,Debit,"Paid ₹150.00 to Rama Foods using Bank Account XXXXXX7517 Apr 27, 2024, 7:50:16 PM GMT+05:30"
₹155.00,Vj77 Raghavendra Colony,,Night,26/04/2024,April,2024,7:49 pm,Debit,"Paid ₹155.00 to Vj77 Raghavendra Colony using Bank Account XXXXXX7517 Apr 26, 2024, 7:49:49 PM GMT+05:30"
₹30.00,Sandeep Singh,,Night,26/04/2024,April,2024,7:43 pm,Debit,"Paid ₹30.00 to Sandeep Singh using Bank Account XXXXXX7517 Apr 26, 2024, 7:43:06 PM GMT+05:30"
₹59.00,Google Play,,Night,23/04/2024,April,2024,8:24 pm,Debit,"Paid ₹59.00 to Google Play using Bank Account XXXXXX7517 Apr 23, 2024, 8:24:41 PM GMT+05:30"
₹50.00,VEMULAPALLI RAHUL,,Night,21/04/2024,April,2024,9:46 pm,Debit,"Paid ₹50.00 to VEMULAPALLI RAHUL using Bank Account XXXXXX7517 Apr 21, 2024, 9:46:05 PM GMT+05:30"
₹114.00,,,Night,21/04/2024,April,2024,8:00 pm,Debit,"Sent ₹114.00 using Bank Account XXXXXX7517 Apr 21, 2024, 8:00:02 PM GMT+05:30"
₹140.00,CHARMINAR BIRYANI,,Evening,21/04/2024,April,2024,5:39 pm,Debit,"Paid ₹140.00 to CHARMINAR BIRYANI using Bank Account XXXXXX7517 Apr 21, 2024, 5:39:38 PM GMT+05:30"
₹80.00,ABR CAFE AND BAKERS,Food,Night,20/04/2024,April,2024,9:02 pm,Debit,"Paid ₹80.00 to ABR CAFE AND BAKERS using Bank Account XXXXXX7517 Apr 20, 2024, 9:02:45 PM GMT+05:30"
"₹1,498.10",HENNES N MAURITZ,,Evening,20/04/2024,April,2024,5:40 pm,Debit,"Paid ₹1498.10 to HENNES N MAURITZ using Bank Account XXXXXX7517 Apr 20, 2024, 5:40:26 PM GMT+05:30"
₹499.00,Google Play,,Evening,20/04/2024,April,2024,4:27 pm,Debit,"Paid ₹499.00 to Google Play using Bank Account XXXXXX7517 Apr 20, 2024, 4:27:01 PM GMT+05:30"
₹160.00,SRI MANGALI PRAKASH,,Afternoon,20/04/2024,April,2024,1:01 pm,Debit,"Paid ₹160.00 to SRI MANGALI PRAKASH using Bank Account XXXXXX7517 Apr 20, 2024, 1:01:27 PM GMT+05:30"
₹13.00,,Received,Evening,19/04/2024,April,2024,4:01 pm,,"Received ₹13.00 Apr 19, 2024, 4:01:33 PM GMT+05:30"
₹499.00,Google Play,,Morning,19/04/2024,April,2024,8:32 am,Debit,"Paid ₹499.00 to Google Play using Bank Account XXXXXX7517 Apr 19, 2024, 8:32:31 AM GMT+05:30"
₹749.00,Southern Power Telangana (TSSPDCL) - Bill Payment,Bills,Evening,18/04/2024,April,2024,6:38 pm,Debit,"Paid ₹749.00 to Southern Power Telangana (TSSPDCL) - Bill Payment using Bank Account XXXXXX7517 Apr 18, 2024, 6:38:49 PM GMT+05:30"
₹160.00,Rama Foods,Food,Night,17/04/2024,April,2024,7:55 pm,Debit,"Paid ₹160.00 to Rama Foods using Bank Account XXXXXX7517 Apr 17, 2024, 7:55:27 PM GMT+05:30"
₹215.00,Swiggy,Food,Night,16/04/2024,April,2024,8:33 pm,Debit,"Paid ₹215.00 to Swiggy using Bank Account XXXXXX7517 Apr 16, 2024, 8:33:15 PM GMT+05:30"
₹5.00,WESTSIDE,,Night,16/04/2024,April,2024,7:24 pm,Debit,"Paid ₹5.00 to WESTSIDE using Bank Account XXXXXX7517 Apr 16, 2024, 7:24:06 PM GMT+05:30"
₹80.00,BALAJI RAMDEV KIRANA,,Night,15/04/2024,April,2024,8:33 pm,Debit,"Paid ₹80.00 to BALAJI RAMDEV KIRANA using Bank Account XXXXXX7517 Apr 15, 2024, 8:33:53 PM GMT+05:30"
₹66.00,Burfi Ghar Kondapur 1,Food,Night,15/04/2024,April,2024,8:30 pm,Debit,"Paid ₹66.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Apr 15, 2024, 8:30:46 PM GMT+05:30"
"₹1,499.00",HENNES N MAURITZ,,Night,15/04/2024,April,2024,7:30 pm,Debit,"Paid ₹1499.00 to HENNES N MAURITZ using Bank Account XXXXXX7517 Apr 15, 2024, 7:30:56 PM GMT+05:30"
₹77.00,Burfi Ghar Kondapur 1,Food,Morning,14/04/2024,April,2024,11:19 am,Debit,"Paid ₹77.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Apr 14, 2024, 11:19:09 AM GMT+05:30"
"₹2,563.20",HENNES N MAURITZ,,Night,14/04/2024,April,2024,12:35 am,Debit,"Paid ₹2563.20 to HENNES N MAURITZ using Bank Account XXXXXX7517 Apr 14, 2024, 12:35:35 AM GMT+05:30"
"₹70,000.00",,,Night,12/04/2024,April,2024,11:35 pm,Debit,"Sent ₹70,000.00 using Bank Account XXXXXX7517 Apr 12, 2024, 11:35:18 PM GMT+05:30"
₹426.32,Tata 1mg Healthcare Solutions Private Limited,Pharmacy,Night,12/04/2024,April,2024,10:21 pm,Debit,"Paid ₹426.32 to Tata 1mg Healthcare Solutions Private Limited using Bank Account XXXXXX7517 Apr 12, 2024, 10:21:59 PM GMT+05:30"
"₹4,498.00",HENNES N MAURITZ,,Night,12/04/2024,April,2024,8:06 pm,Debit,"Paid ₹4498.00 to HENNES N MAURITZ using Bank Account XXXXXX7517 Apr 12, 2024, 8:06:33 PM GMT+05:30"
₹30.00,Sampath K,,Afternoon,12/04/2024,April,2024,12:49 pm,Debit,"Paid ₹30.00 to Sampath K using Bank Account XXXXXX7517 Apr 12, 2024, 12:49:51 PM GMT+05:30"
₹702.00,Blinkit,,Morning,12/04/2024,April,2024,10:59 am,Debit,"Paid ₹702.00 to Blinkit using Bank Account XXXXXX7517 Apr 12, 2024, 10:59:58 AM GMT+05:30"
₹240.00,Vijay Laxmi Electricalmanjudevi Choudhary,,Afternoon,11/04/2024,April,2024,2:29 pm,Debit,"Paid ₹240.00 to Vijay Laxmi Electricalmanjudevi Choudhary using Bank Account XXXXXX7517 Apr 11, 2024, 2:29:21 PM GMT+05:30"
₹200.00,SRI MANGALI PRAKASH,,Afternoon,11/04/2024,April,2024,1:36 pm,Debit,"Paid ₹200.00 to SRI MANGALI PRAKASH using Bank Account XXXXXX7517 Apr 11, 2024, 1:36:33 PM GMT+05:30"
₹120.00,AL TAZA  KONDAPUR,,Night,10/04/2024,April,2024,10:04 pm,Debit,"Paid ₹120.00 to AL TAZA  KONDAPUR using Bank Account XXXXXX7517 Apr 10, 2024, 10:04:58 PM GMT+05:30"
₹140.00,Rama Foods,Food,Night,10/04/2024,April,2024,8:03 pm,Debit,"Paid ₹140.00 to Rama Foods using Bank Account XXXXXX7517 Apr 10, 2024, 8:03:37 PM GMT+05:30"
₹362.00,Bliss Punjabi Paratha House,,Night,09/04/2024,April,2024,9:23 pm,Debit,"Paid ₹362.00 to Bliss Punjabi Paratha House using Bank Account XXXXXX7517 Apr 9, 2024, 9:23:21 PM GMT+05:30"
₹20.00,Chimalpad Gangaram,,Night,09/04/2024,April,2024,7:15 pm,Debit,"Paid ₹20.00 to Chimalpad Gangaram using Bank Account XXXXXX7517 Apr 9, 2024, 7:15:23 PM GMT+05:30"
₹200.00,SRI MANGALI PRAKASH,,Afternoon,09/04/2024,April,2024,12:47 pm,Debit,"Paid ₹200.00 to SRI MANGALI PRAKASH using Bank Account XXXXXX7517 Apr 9, 2024, 12:47:01 PM GMT+05:30"
₹20.00,Irfana Begum,,Night,08/04/2024,April,2024,9:42 pm,Debit,"Paid ₹20.00 to Irfana Begum using Bank Account XXXXXX7517 Apr 8, 2024, 9:42:19 PM GMT+05:30"
₹20.00,Ambika,,Night,07/04/2024,April,2024,9:34 pm,Debit,"Paid ₹20.00 to Ambika using Bank Account XXXXXX7517 Apr 7, 2024, 9:34:28 PM GMT+05:30"
₹110.00,SAUDHANSHA FOODS PRI,Food,Night,07/04/2024,April,2024,9:19 pm,Debit,"Paid ₹110.00 to SAUDHANSHA FOODS PRI using Bank Account XXXXXX7517 Apr 7, 2024, 9:19:00 PM GMT+05:30"
"₹2,310.00",myntracom,Shopping,Evening,07/04/2024,April,2024,4:47 pm,Debit,"Paid ₹2310.00 to myntracom using Bank Account XXXXXX7517 Apr 7, 2024, 4:47:42 PM GMT+05:30"
₹20.00,Sampath K,,Night,06/04/2024,April,2024,8:00 pm,Debit,"Paid ₹20.00 to Sampath K using Bank Account XXXXXX7517 Apr 6, 2024, 8:00:14 PM GMT+05:30"
₹327.00,GUPTAS THE FRIED STO,,Night,06/04/2024,April,2024,7:32 pm,Debit,"Paid ₹327.00 to GUPTAS THE FRIED STO using Bank Account XXXXXX7517 Apr 6, 2024, 7:32:28 PM GMT+05:30"
₹20.00,GANESH KUMAR,,Night,06/04/2024,April,2024,7:22 pm,Debit,"Paid ₹20.00 to GANESH KUMAR using Bank Account XXXXXX7517 Apr 6, 2024, 7:22:59 PM GMT+05:30"
₹20.00,Ganesh Kumar,,Night,06/04/2024,April,2024,7:17 pm,Debit,"Paid ₹20.00 to Ganesh Kumar using Bank Account XXXXXX7517 Apr 6, 2024, 7:17:59 PM GMT+05:30"
₹10.00,MOHD AKBAR,,Night,06/04/2024,April,2024,7:11 pm,Debit,"Paid ₹10.00 to MOHD AKBAR using Bank Account XXXXXX7517 Apr 6, 2024, 7:11:05 PM GMT+05:30"
₹10.00,The Alley Drive-in,,Evening,06/04/2024,April,2024,5:17 pm,Debit,"Paid ₹10.00 to The Alley Drive-in using Bank Account XXXXXX7517 Apr 6, 2024, 5:17:56 PM GMT+05:30"
₹20.00,GALI SATYAVATHI,,Evening,06/04/2024,April,2024,4:12 pm,Debit,"Paid ₹20.00 to GALI SATYAVATHI using Bank Account XXXXXX7517 Apr 6, 2024, 4:12:47 PM GMT+05:30"
₹477.00,Chandigarh Dhaba,Food,Night,05/04/2024,April,2024,8:14 pm,Debit,"Paid ₹477.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Apr 5, 2024, 8:14:21 PM GMT+05:30"
₹499.00,Google Play,,Afternoon,05/04/2024,April,2024,2:36 pm,Debit,"Paid ₹499.00 to Google Play using Bank Account XXXXXX7517 Apr 5, 2024, 2:36:25 PM GMT+05:30"
"₹2,098.00",Amazon India,,Night,05/04/2024,April,2024,12:00 am,Debit,"Paid ₹2098.00 to Amazon India using Bank Account XXXXXX7517 Apr 5, 2024, 12:00:35 AM GMT+05:30"
₹20.00,Ajeet Kumar Yadav,,Night,04/04/2024,April,2024,10:54 pm,Debit,"Paid ₹20.00 to Ajeet Kumar Yadav using Bank Account XXXXXX7517 Apr 4, 2024, 10:54:24 PM GMT+05:30"
₹980.00,,,Night,04/04/2024,April,2024,10:51 pm,Debit,"Paid ₹980.00 using Bank Account XXXXXX7517 Apr 4, 2024, 10:51:20 PM GMT+05:30"
₹20.00,RAHUL KUMAR,,Night,04/04/2024,April,2024,10:01 pm,Debit,"Paid ₹20.00 to RAHUL KUMAR using Bank Account XXXXXX7517 Apr 4, 2024, 10:01:51 PM GMT+05:30"
"₹1,308.00",Max Retail,Shopping,Night,04/04/2024,April,2024,9:18 pm,Debit,"Paid ₹1308.00 to Max Retail using Bank Account XXXXXX7517 Apr 4, 2024, 9:18:53 PM GMT+05:30"
₹50.00,VEMULAPALLI RAHUL,,Night,04/04/2024,April,2024,8:36 pm,Debit,"Paid ₹50.00 to VEMULAPALLI RAHUL using Bank Account XXXXXX7517 Apr 4, 2024, 8:36:35 PM GMT+05:30"
₹10.00,Irfana Begum,Smoke,Night,04/04/2024,April,2024,8:29 pm,Debit,"Paid ₹10.00 to Irfana Begum using Bank Account XXXXXX7517 Apr 4, 2024, 8:29:26 PM GMT+05:30"
₹283.00,Tata 1mg Healthcare Solutions Private Limited,Pharmacy,Morning,02/04/2024,April,2024,8:45 am,Debit,"Paid ₹283.00 to Tata 1mg Healthcare Solutions Private Limited using Bank Account XXXXXX7517 Apr 2, 2024, 8:45:32 AM GMT+05:30"
₹10.00,Irfana Begum,Smoke,Night,01/04/2024,April,2024,8:58 pm,Debit,"Paid ₹10.00 to Irfana Begum using Bank Account XXXXXX7517 Apr 1, 2024, 8:58:51 PM GMT+05:30"
₹414.00,Chandigarh Dhaba,Food,Night,01/04/2024,April,2024,8:38 pm,Debit,"Paid ₹414.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Apr 1, 2024, 8:38:30 PM GMT+05:30"
₹499.00,Google Play,,Evening,01/04/2024,April,2024,5:33 pm,Debit,"Paid ₹499.00 to Google Play using Bank Account XXXXXX7517 Apr 1, 2024, 5:33:53 PM GMT+05:30"
₹48.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Afternoon,01/04/2024,April,2024,3:26 pm,Debit,"Paid ₹48.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Apr 1, 2024, 3:26:46 PM GMT+05:30"
₹80.00,VINITA  KUMARI,,Night,31/03/2024,March,2024,10:17 pm,Debit,"Paid ₹80.00 to VINITA  KUMARI using Bank Account XXXXXX7517 Mar 31, 2024, 10:17:12 PM GMT+05:30"
"₹2,000.00",,,Night,31/03/2024,March,2024,7:14 pm,Debit,"Sent ₹2000.00 using Bank Account XXXXXX7517 Mar 31, 2024, 7:14:35 PM GMT+05:30"
₹290.00,The Alley Drive-in,Food,Evening,31/03/2024,March,2024,6:12 pm,Debit,"Paid ₹290.00 to The Alley Drive-in using Bank Account XXXXXX7517 Mar 31, 2024, 6:12:32 PM GMT+05:30"
₹50.00,Burfi Ghar Kondapur 1,Food,Morning,31/03/2024,March,2024,11:52 am,Debit,"Paid ₹50.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Mar 31, 2024, 11:52:46 AM GMT+05:30"
₹103.00,,,Afternoon,30/03/2024,March,2024,1:57 pm,Debit,"Paid ₹103.00 using Bank Account XXXXXX7517 Mar 30, 2024, 1:57:01 PM GMT+05:30"
₹98.00,,,Afternoon,30/03/2024,March,2024,12:17 pm,Debit,"Paid ₹98.00 using Bank Account XXXXXX7517 Mar 30, 2024, 12:17:10 PM GMT+05:30"
₹88.00,,,Morning,30/03/2024,March,2024,10:58 am,Debit,"Paid ₹88.00 using Bank Account XXXXXX7517 Mar 30, 2024, 10:58:39 AM GMT+05:30"
₹89.00,,,Morning,30/03/2024,March,2024,10:14 am,Debit,"Paid ₹89.00 using Bank Account XXXXXX7517 Mar 30, 2024, 10:14:15 AM GMT+05:30"
₹130.00,C Shravan Kumar,,Night,30/03/2024,March,2024,12:16 am,Debit,"Paid ₹130.00 to C Shravan Kumar using Bank Account XXXXXX7517 Mar 30, 2024, 12:16:23 AM GMT+05:30"
₹80.00,AYISHATH SWALIA,,Night,29/03/2024,March,2024,8:12 pm,Debit,"Paid ₹80.00 to AYISHATH SWALIA using Bank Account XXXXXX7517 Mar 29, 2024, 8:12:05 PM GMT+05:30"
₹200.00,SRI MANGALI PRAKASH,,Afternoon,29/03/2024,March,2024,1:16 pm,Debit,"Paid ₹200.00 to SRI MANGALI PRAKASH using Bank Account XXXXXX7517 Mar 29, 2024, 1:16:12 PM GMT+05:30"
₹200.00,,,Afternoon,29/03/2024,March,2024,1:15 pm,,"Paid ₹200.00 to SRI MANGALI PRAKASH Mar 29, 2024, 1:15:57 PM GMT+05:30"
₹276.00,Swiggy,Food,Night,27/03/2024,March,2024,8:48 pm,Debit,"Paid ₹276.00 to Swiggy using Bank Account XXXXXX7517 Mar 27, 2024, 8:48:48 PM GMT+05:30"
₹87.50,Google Play,,Night,23/03/2024,March,2024,8:37 pm,Debit,"Paid ₹87.50 to Google Play using Bank Account XXXXXX7517 Mar 23, 2024, 8:37:51 PM GMT+05:30"
